WEEK,REGION,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,ID,CENTROID_LATITUDE,CENTROID_LONGITUDE
2023-09-09,Western Africa,Benin,Collines,Riots,Mob violence,1,1,151.0,Political violence,330.0,7.9413,2.1656
2024-03-23,Western Africa,Benin,Collines,Riots,Mob violence,1,0,27704.0,Political violence,330.0,7.9413,2.1656
2024-05-11,Western Africa,Benin,Collines,Riots,Mob violence,1,0,31564.0,Political violence,330.0,7.9413,2.1656
2025-03-01,Western Africa,Benin,Collines,Riots,Mob violence,3,0,935.0,Political violence,330.0,7.9413,2.1656
2025-07-12,Western Africa,Benin,Collines,Riots,Mob violence,1,2,155.0,Political violence,330.0,7.9413,2.1656
2025-08-02,Western Africa,Benin,Collines,Riots,Mob violence,1,1,11951.0,Political violence,330.0,7.9413,2.1656
2025-12-27,Western Africa,Benin,Collines,Riots,Mob violence,1,0,44617.0,Political violence,330.0,7.9413,2.1656
2019-02-23,Western Africa,Benin,Collines,Riots,Violent demonstration,1,1,9889.0,Demonstrations,330.0,7.9413,2.1656
2019-04-27,Western Africa,Benin,Collines,Riots,Violent demonstration,3,1,57015.0,Demonstrations,330.0,7.9413,2.1656
2019-07-13,Western Africa,Benin,Collines,Riots,Violent demonstration,1,0,36905.0,Demonstrations,330.0,7.9413,2.1656
2020-01-04,Western Africa,Benin,Collines,Riots,Violent demonstration,1,0,38023.0,Demonstrations,330.0,7.9413,2.1656
2020-01-11,Western Africa,Benin,Collines,Riots,Violent demonstration,1,0,38023.0,Demonstrations,330.0,7.9413,2.1656
2021-03-13,Western Africa,Benin,Collines,Riots,Violent demonstration,1,0,21316.0,Demonstrations,330.0,7.9413,2.1656
2021-04-03,Western Africa,Benin,Collines,Riots,Violent demonstration,7,2,82746.0,Demonstrations,330.0,7.9413,2.1656
2023-01-07,Western Africa,Benin,Collines,Strategic developments,Arrests,2,0,,Strategic developments,330.0,7.9413,2.1656
2025-03-22,Western Africa,Benin,Collines,Strategic developments,Other,1,0,,Strategic developments,330.0,7.9413,2.1656
2020-06-13,Western Africa,Benin,Collines,Violence against civilians,Abduction/forced disappearance,1,0,5416.0,Political violence,330.0,7.9413,2.1656
2020-09-05,Western Africa,Benin,Collines,Violence against civilians,Abduction/forced disappearance,1,0,7311.0,Political violence,330.0,7.9413,2.1656
2021-04-10,Western Africa,Benin,Collines,Violence against civilians,Abduction/forced disappearance,1,0,7594.0,Political violence,330.0,7.9413,2.1656
2021-05-15,Western Africa,Benin,Collines,Violence against civilians,Abduction/forced disappearance,1,0,1210.0,Political violence,330.0,7.9413,2.1656
2022-01-08,Western Africa,Benin,Collines,Violence against civilians,Abduction/forced disappearance,1,0,30395.0,Political violence,330.0,7.9413,2.1656
2022-10-29,Western Africa,Benin,Collines,Violence against civilians,Abduction/forced disappearance,1,0,2516.0,Political violence,330.0,7.9413,2.1656
2023-04-01,Western Africa,Benin,Collines,Violence against civilians,Abduction/forced disappearance,1,0,41289.0,Political violence,330.0,7.9413,2.1656
2001-08-11,Western Africa,Benin,Collines,Violence against civilians,Attack,1,2,,Political violence,330.0,7.9413,2.1656
2018-08-11,Western Africa,Benin,Collines,Violence against civilians,Attack,1,0,22416.0,Political violence,330.0,7.9413,2.1656
2019-06-01,Western Africa,Benin,Collines,Violence against civilians,Attack,1,4,8668.0,Political violence,330.0,7.9413,2.1656
2019-08-03,Western Africa,Benin,Collines,Violence against civilians,Attack,1,1,30252.0,Political violence,330.0,7.9413,2.1656
2019-10-19,Western Africa,Benin,Collines,Violence against civilians,Attack,1,1,2228.0,Political violence,330.0,7.9413,2.1656
2020-07-11,Western Africa,Benin,Collines,Violence against civilians,Attack,1,0,10160.0,Political violence,330.0,7.9413,2.1656
2021-01-30,Western Africa,Benin,Collines,Violence against civilians,Attack,1,5,1717.0,Political violence,330.0,7.9413,2.1656
2021-12-25,Western Africa,Benin,Collines,Violence against civilians,Attack,1,1,7041.0,Political violence,330.0,7.9413,2.1656
2022-03-19,Western Africa,Benin,Collines,Violence against civilians,Attack,3,6,6726.0,Political violence,330.0,7.9413,2.1656
2022-06-11,Western Africa,Benin,Collines,Violence against civilians,Attack,1,3,12395.0,Political violence,330.0,7.9413,2.1656
2023-03-11,Western Africa,Benin,Collines,Violence against civilians,Attack,1,3,735.0,Political violence,330.0,7.9413,2.1656
2025-08-02,Western Africa,Benin,Collines,Violence against civilians,Attack,1,1,3503.0,Political violence,330.0,7.9413,2.1656
2017-02-04,Western Africa,Benin,Couffo,Protests,Peaceful protest,1,0,1743.0,Demonstrations,331.0,7.1325,1.7567
2017-10-07,Western Africa,Benin,Couffo,Protests,Peaceful protest,1,0,1743.0,Demonstrations,331.0,7.1325,1.7567
2017-10-21,Western Africa,Benin,Couffo,Protests,Peaceful protest,1,0,1743.0,Demonstrations,331.0,7.1325,1.7567
2019-03-30,Western Africa,Benin,Couffo,Protests,Peaceful protest,5,0,58205.0,Demonstrations,331.0,7.1325,1.7567
2020-03-07,Western Africa,Benin,Couffo,Protests,Peaceful protest,2,0,1917.0,Demonstrations,331.0,7.1325,1.7567
2024-02-24,Western Africa,Benin,Couffo,Protests,Peaceful protest,1,0,21722.0,Demonstrations,331.0,7.1325,1.7567
2026-01-17,Western Africa,Benin,Couffo,Protests,Peaceful protest,1,0,1506.0,Demonstrations,331.0,7.1325,1.7567
2019-11-30,Western Africa,Benin,Couffo,Protests,Protest with intervention,1,0,16733.0,Demonstrations,331.0,7.1325,1.7567
2020-07-25,Western Africa,Benin,Couffo,Riots,Mob violence,1,1,16606.0,Political violence,331.0,7.1325,1.7567
2021-01-16,Western Africa,Benin,Couffo,Riots,Mob violence,1,1,53596.0,Political violence,331.0,7.1325,1.7567
2021-05-15,Western Africa,Benin,Couffo,Riots,Mob violence,2,1,32349.0,Political violence,331.0,7.1325,1.7567
2021-12-11,Western Africa,Benin,Couffo,Riots,Mob violence,1,1,1978.0,Political violence,331.0,7.1325,1.7567
2022-06-18,Western Africa,Benin,Couffo,Riots,Mob violence,1,1,1162.0,Political violence,331.0,7.1325,1.7567
2023-01-28,Western Africa,Benin,Couffo,Riots,Mob violence,1,1,8345.0,Political violence,331.0,7.1325,1.7567
2024-03-02,Western Africa,Benin,Couffo,Riots,Mob violence,1,1,7165.0,Political violence,331.0,7.1325,1.7567
2024-05-25,Western Africa,Benin,Couffo,Riots,Mob violence,1,1,12111.0,Political violence,331.0,7.1325,1.7567
2025-01-11,Western Africa,Benin,Couffo,Riots,Mob violence,1,0,9142.0,Political violence,331.0,7.1325,1.7567
2025-03-29,Western Africa,Benin,Couffo,Riots,Mob violence,1,0,1698.0,Political violence,331.0,7.1325,1.7567
2025-04-05,Western Africa,Benin,Couffo,Riots,Violent demonstration,1,1,375.0,Demonstrations,331.0,7.1325,1.7567
2026-01-24,Western Africa,Benin,Couffo,Riots,Violent demonstration,1,0,6499.0,Demonstrations,331.0,7.1325,1.7567
2025-05-10,Western Africa,Benin,Couffo,Strategic developments,Looting/property destruction,1,0,,Strategic developments,331.0,7.1325,1.7567
2020-02-29,Western Africa,Benin,Couffo,Violence against civilians,Attack,1,0,30446.0,Political violence,331.0,7.1325,1.7567
2023-01-28,Western Africa,Benin,Couffo,Violence against civilians,Attack,1,0,6034.0,Political violence,331.0,7.1325,1.7567
2024-11-23,Western Africa,Benin,Couffo,Violence against civilians,Attack,1,1,114284.0,Political violence,331.0,7.1325,1.7567
2025-11-08,Western Africa,Benin,Couffo,Violence against civilians,Attack,1,1,6405.0,Political violence,331.0,7.1325,1.7567
2018-07-14,Western Africa,Benin,Donga,Battles,Armed clash,1,4,7849.0,Political violence,332.0,9.2644,1.7188
2020-06-20,Western Africa,Benin,Donga,Battles,Armed clash,1,1,6797.0,Political violence,332.0,9.2644,1.7188
2020-08-15,Western Africa,Benin,Donga,Battles,Armed clash,1,0,16885.0,Political violence,332.0,9.2644,1.7188
2022-04-09,Western Africa,Benin,Donga,Protests,Excessive force against protesters,1,2,7497.0,Political violence; Demonstrations,332.0,9.2644,1.7188
2015-04-25,Western Africa,Benin,Donga,Protests,Peaceful protest,1,0,1403.0,Demonstrations,332.0,9.2644,1.7188
2017-09-30,Western Africa,Benin,Donga,Protests,Peaceful protest,1,0,6866.0,Demonstrations,332.0,9.2644,1.7188
2020-10-31,Western Africa,Benin,Donga,Protests,Peaceful protest,1,0,43233.0,Demonstrations,332.0,9.2644,1.7188
2021-05-08,Western Africa,Benin,Donga,Protests,Peaceful protest,1,0,44314.0,Demonstrations,332.0,9.2644,1.7188
2021-06-05,Western Africa,Benin,Donga,Protests,Peaceful protest,2,0,7913.0,Demonstrations,332.0,9.2644,1.7188
2025-08-30,Western Africa,Benin,Donga,Protests,Peaceful protest,1,0,11344.0,Demonstrations,332.0,9.2644,1.7188
2026-04-25,Western Africa,Benin,Donga,Protests,Protest with intervention,1,0,,Demonstrations,332.0,9.2644,1.7188
2016-10-08,Western Africa,Benin,Donga,Riots,Mob violence,1,8,10427.0,Political violence,332.0,9.2644,1.7188
2018-09-08,Western Africa,Benin,Donga,Riots,Mob violence,1,0,12620.0,Political violence,332.0,9.2644,1.7188
2020-06-20,Western Africa,Benin,Donga,Riots,Mob violence,1,0,4595.0,Political violence,332.0,9.2644,1.7188
2021-02-20,Western Africa,Benin,Donga,Riots,Mob violence,1,3,4727.0,Political violence,332.0,9.2644,1.7188
2021-06-05,Western Africa,Benin,Donga,Riots,Mob violence,2,2,18474.0,Political violence,332.0,9.2644,1.7188
2021-12-11,Western Africa,Benin,Donga,Riots,Mob violence,1,1,14347.0,Political violence,332.0,9.2644,1.7188
2022-04-16,Western Africa,Benin,Donga,Riots,Mob violence,1,0,4398.0,Political violence,332.0,9.2644,1.7188
2022-05-07,Western Africa,Benin,Donga,Riots,Mob violence,1,1,14434.0,Political violence,332.0,9.2644,1.7188
2022-05-21,Western Africa,Benin,Donga,Riots,Mob violence,1,0,99405.0,Political violence,332.0,9.2644,1.7188
2022-06-25,Western Africa,Benin,Donga,Riots,Mob violence,2,0,12553.0,Political violence,332.0,9.2644,1.7188
2022-07-23,Western Africa,Benin,Donga,Riots,Mob violence,1,0,14434.0,Political violence,332.0,9.2644,1.7188
2022-08-20,Western Africa,Benin,Donga,Riots,Mob violence,1,0,2507.0,Political violence,332.0,9.2644,1.7188
2022-08-27,Western Africa,Benin,Donga,Riots,Mob violence,1,0,2507.0,Political violence,332.0,9.2644,1.7188
2022-09-17,Western Africa,Benin,Donga,Riots,Mob violence,1,0,99405.0,Political violence,332.0,9.2644,1.7188
2022-12-17,Western Africa,Benin,Donga,Riots,Mob violence,1,0,2654.0,Political violence,332.0,9.2644,1.7188
2023-07-15,Western Africa,Benin,Donga,Riots,Mob violence,1,1,101999.0,Political violence,332.0,9.2644,1.7188
2023-07-22,Western Africa,Benin,Donga,Riots,Mob violence,1,0,15201.0,Political violence,332.0,9.2644,1.7188
2023-12-23,Western Africa,Benin,Donga,Riots,Mob violence,1,0,4405.0,Political violence,332.0,9.2644,1.7188
2024-02-17,Western Africa,Benin,Donga,Riots,Mob violence,1,0,5175.0,Political violence,332.0,9.2644,1.7188
2024-05-04,Western Africa,Benin,Donga,Riots,Mob violence,2,0,105149.0,Political violence,332.0,9.2644,1.7188
2024-12-14,Western Africa,Benin,Donga,Riots,Mob violence,1,0,4331.0,Political violence,332.0,9.2644,1.7188
2021-04-03,Western Africa,Benin,Donga,Riots,Violent demonstration,2,0,113146.0,Demonstrations,332.0,9.2644,1.7188
2023-10-14,Western Africa,Benin,Donga,Riots,Violent demonstration,1,0,17299.0,Demonstrations,332.0,9.2644,1.7188
2026-03-14,Western Africa,Benin,Donga,Riots,Violent demonstration,1,1,19044.0,Demonstrations,332.0,9.2644,1.7188
2026-02-14,Western Africa,Benin,Donga,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,332.0,9.2644,1.7188
2022-01-01,Western Africa,Benin,Donga,Strategic developments,Looting/property destruction,1,0,,Strategic developments,332.0,9.2644,1.7188
2022-02-05,Western Africa,Benin,Donga,Strategic developments,Looting/property destruction,1,0,,Strategic developments,332.0,9.2644,1.7188
2022-02-12,Western Africa,Benin,Donga,Strategic developments,Looting/property destruction,1,0,,Strategic developments,332.0,9.2644,1.7188
2022-03-26,Western Africa,Benin,Donga,Strategic developments,Looting/property destruction,1,0,,Strategic developments,332.0,9.2644,1.7188
2025-03-01,Western Africa,Benin,Donga,Strategic developments,Looting/property destruction,1,0,,Strategic developments,332.0,9.2644,1.7188
2020-06-20,Western Africa,Benin,Donga,Violence against civilians,Abduction/forced disappearance,1,0,8797.0,Political violence,332.0,9.2644,1.7188
2022-07-23,Western Africa,Benin,Donga,Violence against civilians,Abduction/forced disappearance,1,0,12553.0,Political violence,332.0,9.2644,1.7188
2024-01-27,Western Africa,Benin,Donga,Violence against civilians,Abduction/forced disappearance,1,0,15192.0,Political violence,332.0,9.2644,1.7188
2024-02-17,Western Africa,Benin,Donga,Violence against civilians,Abduction/forced disappearance,1,0,13763.0,Political violence,332.0,9.2644,1.7188
2015-04-25,Western Africa,Benin,Donga,Violence against civilians,Attack,1,2,10447.0,Political violence,332.0,9.2644,1.7188
2018-07-21,Western Africa,Benin,Donga,Violence against civilians,Attack,1,0,4768.0,Political violence,332.0,9.2644,1.7188
2020-07-04,Western Africa,Benin,Donga,Violence against civilians,Attack,1,0,476.0,Political violence,332.0,9.2644,1.7188
2020-08-22,Western Africa,Benin,Donga,Violence against civilians,Attack,1,1,16885.0,Political violence,332.0,9.2644,1.7188
2021-02-20,Western Africa,Benin,Donga,Violence against civilians,Attack,1,1,17407.0,Political violence,332.0,9.2644,1.7188
2022-01-01,Western Africa,Benin,Donga,Violence against civilians,Attack,2,2,12721.0,Political violence,332.0,9.2644,1.7188
2022-05-14,Western Africa,Benin,Donga,Violence against civilians,Attack,1,0,14053.0,Political violence,332.0,9.2644,1.7188
2022-10-01,Western Africa,Benin,Donga,Violence against civilians,Attack,1,0,12553.0,Political violence,332.0,9.2644,1.7188
2022-11-05,Western Africa,Benin,Donga,Violence against civilians,Attack,1,1,163514.0,Political violence,332.0,9.2644,1.7188
2023-10-07,Western Africa,Benin,Donga,Violence against civilians,Attack,1,1,21581.0,Political violence,332.0,9.2644,1.7188
2024-04-06,Western Africa,Benin,Donga,Violence against civilians,Attack,1,1,172802.0,Political violence,332.0,9.2644,1.7188
2007-03-10,Western Africa,Benin,Littoral,Battles,Armed clash,1,0,,Political violence,333.0,6.3711,2.3916
2011-07-30,Western Africa,Benin,Littoral,Battles,Armed clash,1,0,,Political violence,333.0,6.3711,2.3916
2016-01-02,Western Africa,Benin,Littoral,Battles,Armed clash,1,1,583633.0,Political violence,333.0,6.3711,2.3916
2021-11-13,Western Africa,Benin,Littoral,Battles,Armed clash,1,3,656722.0,Political violence,333.0,6.3711,2.3916
2025-12-06,Western Africa,Benin,Littoral,Battles,Armed clash,1,4,710368.0,Political violence,333.0,6.3711,2.3916
2010-10-09,Western Africa,Benin,Littoral,Protests,Excessive force against protesters,1,0,,Political violence; Demonstrations,333.0,6.3711,2.3916
2016-07-09,Western Africa,Benin,Littoral,Protests,Excessive force against protesters,1,0,25472.0,Political violence; Demonstrations,333.0,6.3711,2.3916
1997-10-04,Western Africa,Benin,Littoral,Protests,Peaceful protest,1,0,,Demonstrations,333.0,6.3711,2.3916
1997-11-29,Western Africa,Benin,Littoral,Protests,Peaceful protest,1,0,,Demonstrations,333.0,6.3711,2.3916
1998-06-20,Western Africa,Benin,Littoral,Protests,Peaceful protest,1,0,,Demonstrations,333.0,6.3711,2.3916
1998-08-01,Western Africa,Benin,Littoral,Protests,Peaceful protest,1,0,,Demonstrations,333.0,6.3711,2.3916
1999-06-05,Western Africa,Benin,Littoral,Protests,Peaceful protest,1,0,,Demonstrations,333.0,6.3711,2.3916
2003-05-10,Western Africa,Benin,Littoral,Protests,Peaceful protest,1,0,,Demonstrations,333.0,6.3711,2.3916
2005-09-10,Western Africa,Benin,Littoral,Protests,Peaceful protest,1,0,,Demonstrations,333.0,6.3711,2.3916
2006-06-17,Western Africa,Benin,Littoral,Protests,Peaceful protest,1,0,,Demonstrations,333.0,6.3711,2.3916
2008-07-05,Western Africa,Benin,Littoral,Protests,Peaceful protest,1,0,,Demonstrations,333.0,6.3711,2.3916
2009-07-18,Western Africa,Benin,Littoral,Protests,Peaceful protest,1,0,,Demonstrations,333.0,6.3711,2.3916
2010-02-13,Western Africa,Benin,Littoral,Protests,Peaceful protest,1,0,,Demonstrations,333.0,6.3711,2.3916
2010-03-20,Western Africa,Benin,Littoral,Protests,Peaceful protest,2,0,,Demonstrations,333.0,6.3711,2.3916
2010-03-27,Western Africa,Benin,Littoral,Protests,Peaceful protest,1,0,,Demonstrations,333.0,6.3711,2.3916
2010-09-25,Western Africa,Benin,Littoral,Protests,Peaceful protest,1,0,,Demonstrations,333.0,6.3711,2.3916
2010-10-16,Western Africa,Benin,Littoral,Protests,Peaceful protest,1,0,,Demonstrations,333.0,6.3711,2.3916
2011-02-26,Western Africa,Benin,Littoral,Protests,Peaceful protest,1,0,,Demonstrations,333.0,6.3711,2.3916
2011-03-12,Western Africa,Benin,Littoral,Protests,Peaceful protest,1,0,,Demonstrations,333.0,6.3711,2.3916
2011-04-09,Western Africa,Benin,Littoral,Protests,Peaceful protest,1,0,,Demonstrations,333.0,6.3711,2.3916
2012-08-11,Western Africa,Benin,Littoral,Protests,Peaceful protest,1,0,,Demonstrations,333.0,6.3711,2.3916
2012-09-08,Western Africa,Benin,Littoral,Protests,Peaceful protest,1,0,,Demonstrations,333.0,6.3711,2.3916
2012-09-15,Western Africa,Benin,Littoral,Protests,Peaceful protest,1,0,,Demonstrations,333.0,6.3711,2.3916
2013-07-13,Western Africa,Benin,Littoral,Protests,Peaceful protest,1,0,,Demonstrations,333.0,6.3711,2.3916
2013-07-20,Western Africa,Benin,Littoral,Protests,Peaceful protest,1,0,,Demonstrations,333.0,6.3711,2.3916
2013-07-27,Western Africa,Benin,Littoral,Protests,Peaceful protest,3,0,,Demonstrations,333.0,6.3711,2.3916
2013-08-10,Western Africa,Benin,Littoral,Protests,Peaceful protest,1,0,,Demonstrations,333.0,6.3711,2.3916
2014-02-22,Western Africa,Benin,Littoral,Protests,Peaceful protest,1,0,,Demonstrations,333.0,6.3711,2.3916
2014-03-22,Western Africa,Benin,Littoral,Protests,Peaceful protest,1,0,,Demonstrations,333.0,6.3711,2.3916
2014-10-25,Western Africa,Benin,Littoral,Protests,Peaceful protest,1,0,,Demonstrations,333.0,6.3711,2.3916
2014-12-06,Western Africa,Benin,Littoral,Protests,Peaceful protest,2,0,,Demonstrations,333.0,6.3711,2.3916
2015-01-31,Western Africa,Benin,Littoral,Protests,Peaceful protest,1,0,24757.0,Demonstrations,333.0,6.3711,2.3916
2015-02-28,Western Africa,Benin,Littoral,Protests,Peaceful protest,1,0,24757.0,Demonstrations,333.0,6.3711,2.3916
2016-04-09,Western Africa,Benin,Littoral,Protests,Peaceful protest,1,0,25472.0,Demonstrations,333.0,6.3711,2.3916
2016-06-25,Western Africa,Benin,Littoral,Protests,Peaceful protest,1,0,25472.0,Demonstrations,333.0,6.3711,2.3916
2016-07-30,Western Africa,Benin,Littoral,Protests,Peaceful protest,1,0,25472.0,Demonstrations,333.0,6.3711,2.3916
2016-10-22,Western Africa,Benin,Littoral,Protests,Peaceful protest,1,0,25472.0,Demonstrations,333.0,6.3711,2.3916
2016-11-19,Western Africa,Benin,Littoral,Protests,Peaceful protest,1,0,25472.0,Demonstrations,333.0,6.3711,2.3916
2016-12-03,Western Africa,Benin,Littoral,Protests,Peaceful protest,1,0,25472.0,Demonstrations,333.0,6.3711,2.3916
2017-01-07,Western Africa,Benin,Littoral,Protests,Peaceful protest,1,0,26181.0,Demonstrations,333.0,6.3711,2.3916
2017-03-18,Western Africa,Benin,Littoral,Protests,Peaceful protest,3,0,26181.0,Demonstrations,333.0,6.3711,2.3916
2017-03-25,Western Africa,Benin,Littoral,Protests,Peaceful protest,1,0,26181.0,Demonstrations,333.0,6.3711,2.3916
2017-04-29,Western Africa,Benin,Littoral,Protests,Peaceful protest,1,0,26181.0,Demonstrations,333.0,6.3711,2.3916
2017-05-06,Western Africa,Benin,Littoral,Protests,Peaceful protest,1,0,26181.0,Demonstrations,333.0,6.3711,2.3916
2017-06-03,Western Africa,Benin,Littoral,Protests,Peaceful protest,1,0,26181.0,Demonstrations,333.0,6.3711,2.3916
2017-06-17,Western Africa,Benin,Littoral,Protests,Peaceful protest,1,0,26181.0,Demonstrations,333.0,6.3711,2.3916
2017-09-16,Western Africa,Benin,Littoral,Protests,Peaceful protest,1,0,26181.0,Demonstrations,333.0,6.3711,2.3916
2017-10-07,Western Africa,Benin,Littoral,Protests,Peaceful protest,1,0,26181.0,Demonstrations,333.0,6.3711,2.3916
2017-10-14,Western Africa,Benin,Littoral,Protests,Peaceful protest,1,0,26181.0,Demonstrations,333.0,6.3711,2.3916
2017-11-18,Western Africa,Benin,Littoral,Protests,Peaceful protest,1,0,26181.0,Demonstrations,333.0,6.3711,2.3916
2017-11-25,Western Africa,Benin,Littoral,Protests,Peaceful protest,1,0,26181.0,Demonstrations,333.0,6.3711,2.3916
2019-01-26,Western Africa,Benin,Littoral,Protests,Peaceful protest,1,0,27491.0,Demonstrations,333.0,6.3711,2.3916
2019-03-09,Western Africa,Benin,Littoral,Protests,Peaceful protest,1,0,27491.0,Demonstrations,333.0,6.3711,2.3916
2019-12-28,Western Africa,Benin,Littoral,Protests,Peaceful protest,1,0,27491.0,Demonstrations,333.0,6.3711,2.3916
2020-10-31,Western Africa,Benin,Littoral,Protests,Peaceful protest,1,0,28088.0,Demonstrations,333.0,6.3711,2.3916
2020-11-14,Western Africa,Benin,Littoral,Protests,Peaceful protest,1,0,28088.0,Demonstrations,333.0,6.3711,2.3916
2021-06-12,Western Africa,Benin,Littoral,Protests,Peaceful protest,1,0,28651.0,Demonstrations,333.0,6.3711,2.3916
2022-02-12,Western Africa,Benin,Littoral,Protests,Peaceful protest,1,0,29250.0,Demonstrations,333.0,6.3711,2.3916
2022-04-30,Western Africa,Benin,Littoral,Protests,Peaceful protest,1,0,29250.0,Demonstrations,333.0,6.3711,2.3916
2023-04-29,Western Africa,Benin,Littoral,Protests,Peaceful protest,1,0,29828.0,Demonstrations,333.0,6.3711,2.3916
2024-05-11,Western Africa,Benin,Littoral,Protests,Peaceful protest,1,0,30407.0,Demonstrations,333.0,6.3711,2.3916
2024-05-18,Western Africa,Benin,Littoral,Protests,Peaceful protest,2,0,30407.0,Demonstrations,333.0,6.3711,2.3916
2024-10-05,Western Africa,Benin,Littoral,Protests,Peaceful protest,2,0,30407.0,Demonstrations,333.0,6.3711,2.3916
2025-03-22,Western Africa,Benin,Littoral,Protests,Peaceful protest,1,0,30971.0,Demonstrations,333.0,6.3711,2.3916
2025-12-06,Western Africa,Benin,Littoral,Protests,Peaceful protest,2,0,30971.0,Demonstrations,333.0,6.3711,2.3916
2025-12-13,Western Africa,Benin,Littoral,Protests,Peaceful protest,3,0,30971.0,Demonstrations,333.0,6.3711,2.3916
2002-04-20,Western Africa,Benin,Littoral,Protests,Protest with intervention,1,0,,Demonstrations,333.0,6.3711,2.3916
2010-02-20,Western Africa,Benin,Littoral,Protests,Protest with intervention,1,0,,Demonstrations,333.0,6.3711,2.3916
2011-03-19,Western Africa,Benin,Littoral,Protests,Protest with intervention,1,0,,Demonstrations,333.0,6.3711,2.3916
2013-12-21,Western Africa,Benin,Littoral,Protests,Protest with intervention,1,0,,Demonstrations,333.0,6.3711,2.3916
2017-01-07,Western Africa,Benin,Littoral,Protests,Protest with intervention,1,0,26181.0,Demonstrations,333.0,6.3711,2.3916
2017-10-28,Western Africa,Benin,Littoral,Protests,Protest with intervention,1,0,26181.0,Demonstrations,333.0,6.3711,2.3916
2018-03-03,Western Africa,Benin,Littoral,Protests,Protest with intervention,1,0,26855.0,Demonstrations,333.0,6.3711,2.3916
2019-03-30,Western Africa,Benin,Littoral,Protests,Protest with intervention,1,0,27491.0,Demonstrations,333.0,6.3711,2.3916
2019-04-13,Western Africa,Benin,Littoral,Protests,Protest with intervention,1,0,27491.0,Demonstrations,333.0,6.3711,2.3916
2024-04-27,Western Africa,Benin,Littoral,Protests,Protest with intervention,2,0,30407.0,Demonstrations,333.0,6.3711,2.3916
2025-04-26,Western Africa,Benin,Littoral,Protests,Protest with intervention,1,0,30971.0,Demonstrations,333.0,6.3711,2.3916
2026-04-25,Western Africa,Benin,Littoral,Protests,Protest with intervention,1,0,,Demonstrations,333.0,6.3711,2.3916
2021-05-01,Western Africa,Benin,Littoral,Riots,Mob violence,1,0,121113.0,Political violence,333.0,6.3711,2.3916
2021-06-19,Western Africa,Benin,Littoral,Riots,Mob violence,1,0,121113.0,Political violence,333.0,6.3711,2.3916
2023-05-20,Western Africa,Benin,Littoral,Riots,Mob violence,1,1,125937.0,Political violence,333.0,6.3711,2.3916
2024-02-24,Western Africa,Benin,Littoral,Riots,Mob violence,1,2,128314.0,Political violence,333.0,6.3711,2.3916
2012-09-15,Western Africa,Benin,Littoral,Riots,Violent demonstration,1,0,,Demonstrations,333.0,6.3711,2.3916
2013-11-02,Western Africa,Benin,Littoral,Riots,Violent demonstration,1,0,,Demonstrations,333.0,6.3711,2.3916
2015-05-02,Western Africa,Benin,Littoral,Riots,Violent demonstration,2,0,105022.0,Demonstrations,333.0,6.3711,2.3916
2019-04-27,Western Africa,Benin,Littoral,Riots,Violent demonstration,2,3,116267.0,Demonstrations,333.0,6.3711,2.3916
2020-04-04,Western Africa,Benin,Littoral,Riots,Violent demonstration,1,0,116211.0,Demonstrations,333.0,6.3711,2.3916
2021-04-03,Western Africa,Benin,Littoral,Riots,Violent demonstration,1,0,118509.0,Demonstrations,333.0,6.3711,2.3916
2024-04-13,Western Africa,Benin,Littoral,Riots,Violent demonstration,1,0,128314.0,Demonstrations,333.0,6.3711,2.3916
2012-10-20,Western Africa,Benin,Littoral,Strategic developments,Arrests,1,0,,Strategic developments,333.0,6.3711,2.3916
2020-02-29,Western Africa,Benin,Littoral,Strategic developments,Arrests,1,0,,Strategic developments,333.0,6.3711,2.3916
2021-04-10,Western Africa,Benin,Littoral,Strategic developments,Arrests,1,0,,Strategic developments,333.0,6.3711,2.3916
2021-07-17,Western Africa,Benin,Littoral,Strategic developments,Arrests,1,0,,Strategic developments,333.0,6.3711,2.3916
2022-12-17,Western Africa,Benin,Littoral,Strategic developments,Arrests,1,0,,Strategic developments,333.0,6.3711,2.3916
2023-01-07,Western Africa,Benin,Littoral,Strategic developments,Arrests,1,0,,Strategic developments,333.0,6.3711,2.3916
2023-09-09,Western Africa,Benin,Littoral,Strategic developments,Arrests,1,0,,Strategic developments,333.0,6.3711,2.3916
2023-09-23,Western Africa,Benin,Littoral,Strategic developments,Arrests,1,0,,Strategic developments,333.0,6.3711,2.3916
2024-09-21,Western Africa,Benin,Littoral,Strategic developments,Arrests,1,0,,Strategic developments,333.0,6.3711,2.3916
2024-09-28,Western Africa,Benin,Littoral,Strategic developments,Arrests,1,0,,Strategic developments,333.0,6.3711,2.3916
2025-03-29,Western Africa,Benin,Littoral,Strategic developments,Arrests,1,0,,Strategic developments,333.0,6.3711,2.3916
2025-05-31,Western Africa,Benin,Littoral,Strategic developments,Arrests,1,0,,Strategic developments,333.0,6.3711,2.3916
2025-10-04,Western Africa,Benin,Littoral,Strategic developments,Arrests,1,0,,Strategic developments,333.0,6.3711,2.3916
2025-12-06,Western Africa,Benin,Littoral,Strategic developments,Arrests,1,0,,Strategic developments,333.0,6.3711,2.3916
